user_id,food_id,rating,user_encoded,food_encoded
0,624,2.0,0,624
0,625,3.5,0,625
0,626,3.5,0,626
0,628,0.5,0,628
0,629,5.0,0,629
0,631,1.5,0,631
0,632,2.0,0,632
0,634,4.0,0,634
0,638,0.0,0,638
0,641,0.5,0,641
0,644,3.0,0,644
0,645,0.5,0,645
0,650,4.0,0,650
0,651,2.0,0,651
0,652,4.0,0,652
0,654,0.5,0,654
0,657,4.0,0,657
0,658,4.5,0,658
0,665,3.0,0,665
0,666,2.5,0,666
0,667,4.0,0,667
0,673,4.0,0,673
0,674,0.5,0,674
0,677,5.0,0,677
0,679,0.0,0,679
0,680,1.5,0,680
0,684,1.0,0,684
0,688,3.0,0,688
0,689,3.0,0,689
0,693,5.0,0,693
0,694,1.5,0,694
0,695,0.0,0,695
0,697,4.0,0,697
0,703,2.0,0,703
0,704,0.5,0,704
0,705,3.5,0,705
0,708,3.0,0,708
0,709,2.0,0,709
0,711,3.0,0,711
0,714,1.5,0,714
0,715,2.5,0,715
0,719,3.5,0,719
0,720,3.0,0,720
0,721,1.5,0,721
0,722,5.0,0,722
0,723,2.0,0,723
0,724,2.0,0,724
0,729,1.0,0,729
0,730,3.5,0,730
0,732,5.0,0,732
0,733,4.5,0,733
0,734,5.0,0,734
0,735,1.5,0,735
0,744,4.0,0,744
0,746,4.5,0,746
0,747,2.0,0,747
0,751,0.5,0,751
0,753,3.5,0,753
0,754,0.0,0,754
0,760,1.0,0,760
0,762,3.5,0,762
0,765,0.0,0,765
0,769,2.0,0,769
0,770,5.0,0,770
0,771,3.5,0,771
0,772,2.5,0,772
0,777,5.0,0,777
0,778,1.0,0,778
0,785,1.5,0,785
0,786,0.5,0,786
0,787,0.0,0,787
0,788,3.0,0,788
0,789,5.0,0,789
0,790,2.5,0,790
0,792,0.5,0,792
0,793,3.0,0,793
0,796,4.5,0,796
0,798,5.0,0,798
0,799,0.5,0,799
0,801,0.0,0,801
0,802,2.0,0,802
0,803,1.5,0,803
0,804,4.0,0,804
0,807,3.5,0,807
0,810,4.0,0,810
0,811,2.0,0,811
0,816,3.5,0,816
0,821,1.5,0,821
0,822,4.5,0,822
0,823,0.5,0,823
0,827,3.0,0,827
0,832,4.5,0,832
0,835,4.0,0,835
0,836,0.5,0,836
0,837,2.0,0,837
0,838,0.0,0,838
0,839,3.0,0,839
0,843,3.5,0,843
0,847,2.0,0,847
0,848,3.5,0,848
0,850,0.5,0,850
0,854,1.5,0,854
0,855,1.0,0,855
0,859,3.0,0,859
0,860,4.5,0,860
0,861,3.0,0,861
0,862,1.0,0,862
0,863,2.0,0,863
0,865,3.0,0,865
0,867,2.0,0,867
0,872,0.0,0,872
0,873,5.0,0,873
0,878,3.5,0,878
0,879,0.5,0,879
0,881,0.0,0,881
0,882,3.0,0,882
0,885,1.5,0,885
0,886,4.5,0,886
0,887,1.5,0,887
0,898,1.5,0,898
0,902,4.5,0,902
0,903,1.0,0,903
0,906,2.0,0,906
0,907,0.5,0,907
0,908,3.5,0,908
0,909,4.0,0,909
0,913,4.5,0,913
0,917,2.0,0,917
0,922,0.0,0,922
0,927,0.5,0,927
0,928,2.0,0,928
0,930,0.5,0,930
0,931,1.5,0,931
0,932,1.0,0,932
0,934,2.5,0,934
0,941,0.0,0,941
0,944,5.0,0,944
0,945,5.0,0,945
0,952,3.5,0,952
0,954,3.0,0,954
0,955,0.5,0,955
0,956,1.5,0,956
0,957,0.0,0,957
0,958,2.5,0,958
0,960,3.0,0,960
0,963,2.0,0,963
0,964,0.0,0,964
0,969,0.0,0,969
0,971,5.0,0,971
0,975,4.0,0,975
0,977,5.0,0,977
0,979,2.5,0,979
0,980,0.0,0,980
0,981,0.5,0,981
0,982,5.0,0,982
0,993,1.0,0,993
0,995,3.0,0,995
0,997,4.5,0,997
0,999,0.5,0,999
0,1003,3.0,0,1003
0,1011,4.5,0,1011
0,1012,2.5,0,1012
0,1014,2.5,0,1014
0,1017,5.0,0,1017
0,1019,2.5,0,1019
0,1022,4.5,0,1022
0,1023,0.0,0,1023
0,1027,4.0,0,1027
0,1031,5.0,0,1031
0,1032,4.0,0,1032
0,1033,2.0,0,1033
0,1034,4.5,0,1034
0,1035,5.0,0,1035
0,1037,1.0,0,1037
0,1043,0.0,0,1043
0,1047,5.0,0,1047
0,1048,2.5,0,1048
0,1049,4.5,0,1049
0,1052,3.5,0,1052
0,1055,5.0,0,1055
0,1056,4.5,0,1056
0,1059,4.5,0,1059
0,1065,2.0,0,1065
0,1066,3.0,0,1066
0,1072,2.5,0,1072
0,1074,0.5,0,1074
0,1075,4.0,0,1075
0,1076,1.0,0,1076
0,1077,4.5,0,1077
0,1078,3.5,0,1078
0,1079,3.5,0,1079
0,1080,4.5,0,1080
0,1082,4.0,0,1082
0,1083,4.5,0,1083
0,1085,0.5,0,1085
0,1088,0.0,0,1088
0,1093,2.0,0,1093
0,1095,4.5,0,1095
0,1098,4.5,0,1098
0,1099,1.5,0,1099
0,1101,0.5,0,1101
0,1108,3.5,0,1108
0,1110,4.5,0,1110
0,1111,3.5,0,1111
0,1112,1.5,0,1112
0,1117,0.0,0,1117
0,1120,1.0,0,1120
0,1124,3.5,0,1124
0,1125,1.0,0,1125
0,1127,5.0,0,1127
0,1129,0.0,0,1129
0,1133,2.0,0,1133
0,1138,4.5,0,1138
0,1139,4.0,0,1139
0,1140,4.0,0,1140
0,1141,1.0,0,1141
0,1144,0.0,0,1144
0,1145,0.0,0,1145
0,1146,4.5,0,1146
0,1148,5.0,0,1148
0,1149,3.5,0,1149
0,1151,5.0,0,1151
0,1153,1.5,0,1153
0,1159,3.0,0,1159
0,1161,4.5,0,1161
0,1163,3.0,0,1163
0,1169,0.0,0,1169
0,1170,0.5,0,1170
0,1173,3.5,0,1173
0,1176,0.0,0,1176
0,1177,2.0,0,1177
0,1178,3.0,0,1178
0,1182,3.5,0,1182
0,1183,1.5,0,1183
0,1187,4.0,0,1187
0,1191,3.5,0,1191
0,1192,1.5,0,1192
0,1193,1.0,0,1193
0,1194,3.5,0,1194
0,1196,2.0,0,1196
0,1197,5.0,0,1197
0,1198,0.5,0,1198
0,1200,3.5,0,1200
0,1201,4.5,0,1201
0,1203,2.0,0,1203
0,1204,4.0,0,1204
0,1208,0.0,0,1208
0,1210,0.0,0,1210
0,1213,1.5,0,1213
0,1214,4.5,0,1214
0,1215,1.0,0,1215
0,1217,2.5,0,1217
0,1219,1.0,0,1219
0,1223,0.0,0,1223
0,1224,4.0,0,1224
0,1227,0.5,0,1227
0,1228,4.5,0,1228
0,1231,5.0,0,1231
0,1233,3.0,0,1233
0,1235,0.5,0,1235
0,1236,2.0,0,1236
0,1238,2.0,0,1238
0,1240,5.0,0,1240
0,1246,3.5,0,1246
0,1247,0.5,0,1247
0,1249,2.5,0,1249
0,1254,4.5,0,1254
0,1256,0.5,0,1256
0,1257,0.5,0,1257
0,1258,2.5,0,1258
0,1263,4.0,0,1263
0,1273,0.5,0,1273
0,1274,0.0,0,1274
0,1279,0.0,0,1279
0,1281,1.0,0,1281
0,1282,3.5,0,1282
0,1283,5.0,0,1283
0,1284,3.0,0,1284
0,1285,5.0,0,1285
0,1288,5.0,0,1288
0,1290,0.5,0,1290
0,1291,1.5,0,1291
0,1292,2.5,0,1292
0,1293,0.5,0,1293
0,1300,2.0,0,1300
0,1301,4.5,0,1301
0,1304,2.0,0,1304
0,1308,2.0,0,1308
0,1310,2.0,0,1310
0,1311,0.5,0,1311
0,1312,4.0,0,1312
0,1314,3.0,0,1314
0,1317,3.0,0,1317
0,1318,5.0,0,1318
0,1321,2.5,0,1321
0,1323,4.0,0,1323
0,1326,0.5,0,1326
0,1331,0.0,0,1331
0,1336,1.5,0,1336
0,1337,1.5,0,1337
0,1342,3.5,0,1342
0,1345,2.0,0,1345
0,1347,3.0,0,1347
0,1348,5.0,0,1348
0,1350,4.0,0,1350
0,1351,4.5,0,1351
0,1352,0.0,0,1352
0,1361,1.0,0,1361
0,1363,5.0,0,1363
0,1364,4.0,0,1364
0,1365,2.0,0,1365
0,1372,4.0,0,1372
0,1376,2.5,0,1376
0,1377,4.5,0,1377
0,1378,0.0,0,1378
0,1381,0.5,0,1381
0,1391,1.0,0,1391
0,1392,3.0,0,1392
0,1393,1.0,0,1393
0,1395,3.5,0,1395
0,1403,3.5,0,1403
0,1407,2.5,0,1407
0,1409,1.5,0,1409
0,1410,5.0,0,1410
0,1414,0.0,0,1414
0,1417,4.5,0,1417
0,1423,0.5,0,1423
0,1426,4.0,0,1426
0,1427,2.0,0,1427
0,1428,1.5,0,1428
0,1433,1.5,0,1433
0,1435,0.5,0,1435
0,1438,5.0,0,1438
0,1441,2.5,0,1441
0,1442,1.0,0,1442
0,1443,3.5,0,1443
0,1446,0.5,0,1446
0,1448,1.0,0,1448
0,1449,4.5,0,1449
0,1452,2.5,0,1452
0,1454,4.0,0,1454
0,1455,2.0,0,1455
0,1459,1.5,0,1459
0,1460,4.5,0,1460
0,1466,2.5,0,1466
0,1467,0.0,0,1467
0,1470,4.0,0,1470
0,1471,4.0,0,1471
0,1473,2.0,0,1473
0,1478,2.5,0,1478
0,1479,5.0,0,1479
0,1481,2.5,0,1481
0,1483,3.5,0,1483
0,1484,0.5,0,1484
0,1488,1.0,0,1488
0,1489,2.5,0,1489
0,1490,0.0,0,1490
0,1496,1.0,0,1496
0,1497,0.5,0,1497
0,1500,5.0,0,1500
0,1501,5.0,0,1501
0,1504,3.0,0,1504
0,1505,2.5,0,1505
0,1507,2.0,0,1507
0,1509,2.0,0,1509
0,1510,2.5,0,1510
0,1512,1.5,0,1512
0,1514,3.0,0,1514
0,1521,0.0,0,1521
0,1525,2.0,0,1525
0,1526,2.0,0,1526
0,1528,0.0,0,1528
0,1529,2.5,0,1529
0,1531,0.5,0,1531
0,1540,2.5,0,1540
0,1541,3.5,0,1541
0,1552,2.0,0,1552
0,1553,0.5,0,1553
0,1562,3.5,0,1562
0,1563,5.0,0,1563
0,1564,0.5,0,1564
0,1566,3.0,0,1566
0,1568,0.5,0,1568
0,1569,2.5,0,1569
0,1570,0.0,0,1570
0,1575,4.5,0,1575
0,1576,2.5,0,1576
0,1579,4.5,0,1579
0,1580,1.5,0,1580
0,1581,0.5,0,1581
0,1587,1.5,0,1587
0,1588,1.5,0,1588
0,1592,3.0,0,1592
0,1593,1.0,0,1593
0,1594,2.0,0,1594
0,1596,4.5,0,1596
0,1601,1.5,0,1601
0,1603,3.5,0,1603
0,1606,2.5,0,1606
0,1607,3.0,0,1607
0,1608,1.0,0,1608
0,1610,4.0,0,1610
0,1611,2.5,0,1611
0,1614,1.5,0,1614
0,1616,0.5,0,1616
0,1620,3.5,0,1620
0,1622,1.0,0,1622
0,1623,0.5,0,1623
0,1626,3.5,0,1626
0,1628,2.5,0,1628
0,1630,5.0,0,1630
0,1633,4.5,0,1633
0,1635,1.5,0,1635
0,1644,4.0,0,1644
0,1645,3.5,0,1645
0,1649,0.5,0,1649
0,1651,3.0,0,1651
0,1652,1.0,0,1652
0,1653,1.0,0,1653
0,1658,2.0,0,1658
0,1659,4.0,0,1659
0,1660,1.0,0,1660
0,1662,1.5,0,1662
0,1663,3.0,0,1663
0,1665,4.0,0,1665
0,1666,0.5,0,1666
0,1667,5.0,0,1667
0,1670,2.0,0,1670
0,1671,3.5,0,1671
0,1673,2.0,0,1673
0,1674,3.0,0,1674
0,1675,1.0,0,1675
0,1676,0.5,0,1676
0,1679,3.0,0,1679
0,1681,4.5,0,1681
0,1682,1.5,0,1682
0,1687,0.5,0,1687
0,1689,1.5,0,1689
0,1691,0.0,0,1691
0,1693,0.0,0,1693
0,1694,4.5,0,1694
0,1695,1.0,0,1695
0,1696,4.5,0,1696
0,1697,3.0,0,1697
0,1698,2.5,0,1698
0,1703,2.0,0,1703
0,1704,4.0,0,1704
0,1705,1.0,0,1705
0,1710,0.0,0,1710
0,1711,1.5,0,1711
0,1713,1.0,0,1713
0,1715,4.0,0,1715
0,1719,2.0,0,1719
0,1723,2.5,0,1723
0,1726,4.0,0,1726
0,1728,4.5,0,1728
0,1732,1.0,0,1732
0,1733,3.0,0,1733
0,1735,0.5,0,1735
0,1736,3.5,0,1736
0,1737,4.5,0,1737
0,1739,0.0,0,1739
0,1740,3.0,0,1740
0,1742,1.5,0,1742
0,1743,2.5,0,1743
0,1744,2.5,0,1744
0,1748,2.5,0,1748
0,1749,3.5,0,1749
0,1751,3.5,0,1751
0,1752,1.0,0,1752
0,1756,4.0,0,1756
0,1758,1.0,0,1758
0,1762,4.5,0,1762
0,1763,4.5,0,1763
0,1766,3.5,0,1766
0,1767,1.0,0,1767
0,1768,1.0,0,1768
0,1769,3.5,0,1769
0,1770,3.0,0,1770
0,1771,3.0,0,1771
0,1774,5.0,0,1774
0,1775,4.0,0,1775
0,1780,3.5,0,1780
0,1784,5.0,0,1784
0,1786,0.0,0,1786
0,1787,2.5,0,1787
0,1788,0.5,0,1788
0,1794,2.0,0,1794
0,1795,3.0,0,1795
0,1799,1.5,0,1799
0,1801,0.5,0,1801
0,1803,1.5,0,1803
0,1804,1.0,0,1804
0,1805,3.5,0,1805
0,1811,5.0,0,1811
0,1812,2.5,0,1812
0,1817,1.5,0,1817
0,1818,4.5,0,1818
0,1820,4.5,0,1820
0,1823,4.5,0,1823
0,1824,4.5,0,1824
0,1825,4.0,0,1825
0,1827,1.5,0,1827
0,1829,0.5,0,1829
0,1830,4.5,0,1830
0,1834,3.0,0,1834
0,1835,4.0,0,1835
0,1836,4.5,0,1836
0,1837,2.5,0,1837
0,1839,2.5,0,1839
0,1840,2.0,0,1840
0,1841,3.0,0,1841
0,1844,2.0,0,1844
0,1845,4.5,0,1845
0,1846,4.5,0,1846
0,1847,1.5,0,1847
0,1851,0.5,0,1851
0,1852,4.0,0,1852
0,1854,0.0,0,1854
0,1857,3.5,0,1857
0,1861,5.0,0,1861
0,1863,1.5,0,1863
0,1864,4.0,0,1864
0,1867,3.5,0,1867
0,1869,3.5,0,1869
0,1872,0.0,0,1872
0,1873,2.0,0,1873
0,1874,4.5,0,1874
0,1879,3.0,0,1879
0,1880,2.0,0,1880
0,1881,5.0,0,1881
0,1882,0.0,0,1882
0,1885,5.0,0,1885
0,1891,0.0,0,1891
0,1893,3.5,0,1893
0,1895,2.0,0,1895
0,1897,4.0,0,1897
0,1899,0.0,0,1899
0,1900,2.5,0,1900
0,1901,3.5,0,1901
0,1902,0.0,0,1902
0,1903,1.0,0,1903
0,1904,2.5,0,1904
0,1905,1.5,0,1905
0,1906,0.5,0,1906
0,1914,1.5,0,1914
0,1915,5.0,0,1915
0,1918,2.0,0,1918
0,1927,0.0,0,1927
0,1929,2.5,0,1929
0,1930,0.0,0,1930
0,1933,1.5,0,1933
0,1935,4.5,0,1935
0,1936,0.0,0,1936
0,1937,3.0,0,1937
0,1938,5.0,0,1938
0,1939,2.5,0,1939
0,1943,1.0,0,1943
0,1944,5.0,0,1944
0,1945,0.0,0,1945
0,1948,0.0,0,1948
0,1951,1.5,0,1951
0,1953,0.5,0,1953
0,1954,2.5,0,1954
0,1957,0.5,0,1957
0,1959,2.5,0,1959
0,1961,4.5,0,1961
0,1963,0.5,0,1963
0,1964,0.5,0,1964
0,1965,4.5,0,1965
0,1966,3.0,0,1966
0,1967,2.5,0,1967
0,1968,3.0,0,1968
0,1969,4.0,0,1969
0,1970,2.0,0,1970
0,1974,1.0,0,1974
0,1977,1.0,0,1977
0,1980,3.5,0,1980
0,1983,2.0,0,1983
0,1984,3.5,0,1984
0,1985,4.5,0,1985
0,1986,1.0,0,1986
0,1988,4.5,0,1988
0,1989,1.5,0,1989
0,1991,2.0,0,1991
0,1993,1.0,0,1993
0,1995,3.0,0,1995
0,1996,4.0,0,1996
0,1997,2.0,0,1997
0,2001,4.0,0,2001
0,2003,3.5,0,2003
0,2006,3.0,0,2006
0,2012,3.0,0,2012
0,2013,2.0,0,2013
0,2015,0.0,0,2015
0,2016,2.0,0,2016
0,2020,0.5,0,2020
0,2021,5.0,0,2021
0,2026,3.0,0,2026
0,2030,2.5,0,2030
0,2032,5.0,0,2032
0,2033,3.0,0,2033
0,2034,0.5,0,2034
0,2035,1.5,0,2035
0,2037,3.0,0,2037
0,2043,4.5,0,2043
0,2046,0.5,0,2046
0,2049,3.5,0,2049
0,2050,1.0,0,2050
0,2052,4.5,0,2052
0,2057,4.5,0,2057
0,2058,4.5,0,2058
0,2059,0.0,0,2059
0,2060,1.0,0,2060
0,2062,1.0,0,2062
0,2067,4.0,0,2067
0,2069,4.5,0,2069
0,2070,0.5,0,2070
0,2073,4.5,0,2073
0,2076,3.0,0,2076
0,2077,2.5,0,2077
0,2078,3.5,0,2078
0,2079,1.0,0,2079
0,2085,4.5,0,2085
0,2087,3.0,0,2087
0,2088,1.0,0,2088
0,2091,3.0,0,2091
0,2092,2.5,0,2092
0,2093,3.5,0,2093
0,2097,0.5,0,2097
0,2098,1.5,0,2098
0,2105,2.0,0,2105
0,2106,0.5,0,2106
0,2108,1.5,0,2108
0,2111,0.0,0,2111
0,2112,4.0,0,2112
0,2116,4.0,0,2116
0,2117,3.5,0,2117
0,2119,2.0,0,2119
0,2120,0.0,0,2120
0,2121,3.5,0,2121
0,2124,3.0,0,2124
0,2131,2.5,0,2131
0,2133,1.0,0,2133
0,2134,4.5,0,2134
0,2139,3.0,0,2139
0,2143,1.0,0,2143
0,2145,4.5,0,2145
0,2151,3.0,0,2151
0,2152,3.5,0,2152
0,2158,2.0,0,2158
0,2160,0.5,0,2160
0,2161,1.0,0,2161
0,2164,1.5,0,2164
0,2170,3.5,0,2170
0,2171,4.5,0,2171
0,2174,4.0,0,2174
0,2176,0.5,0,2176
0,2177,2.5,0,2177
0,2183,3.5,0,2183
0,2184,3.0,0,2184
0,2187,2.0,0,2187
0,2188,4.0,0,2188
0,2189,0.0,0,2189
0,2190,2.5,0,2190
0,2191,2.5,0,2191
0,2193,2.0,0,2193
0,2195,5.0,0,2195
0,2196,5.0,0,2196
0,2197,3.5,0,2197
0,2201,0.0,0,2201
0,2203,0.0,0,2203
0,2205,2.5,0,2205
0,2211,2.5,0,2211
0,2218,4.5,0,2218
0,2219,3.0,0,2219
0,2220,2.0,0,2220
0,2224,0.5,0,2224
0,2226,3.5,0,2226
0,2232,5.0,0,2232
0,2234,5.0,0,2234
0,2235,2.5,0,2235
0,2237,3.5,0,2237
0,2238,2.5,0,2238
0,2239,0.5,0,2239
0,2241,0.5,0,2241
0,2242,4.5,0,2242
0,2244,3.0,0,2244
0,2247,5.0,0,2247
0,2253,5.0,0,2253
0,2255,5.0,0,2255
0,2259,4.5,0,2259
0,2260,5.0,0,2260
0,2261,4.0,0,2261
0,2262,1.0,0,2262
0,2268,3.0,0,2268
0,2269,4.0,0,2269
0,2270,3.5,0,2270
0,2271,2.5,0,2271
0,2275,5.0,0,2275
0,2276,3.0,0,2276
0,2281,2.0,0,2281
0,2284,2.0,0,2284
0,2288,0.0,0,2288
0,2290,2.0,0,2290
0,2291,1.5,0,2291
0,2294,1.0,0,2294
0,2295,3.0,0,2295
0,2296,0.5,0,2296
0,2300,2.5,0,2300
0,2301,0.5,0,2301
0,2303,5.0,0,2303
0,2306,4.5,0,2306
0,2307,1.0,0,2307
0,2309,1.5,0,2309
0,2310,2.0,0,2310
0,2313,3.0,0,2313
0,2314,3.5,0,2314
0,2319,1.5,0,2319
0,2320,5.0,0,2320
0,2321,4.0,0,2321
0,2324,1.0,0,2324
0,2326,0.0,0,2326
0,2328,3.5,0,2328
0,2331,2.5,0,2331
0,2333,0.0,0,2333
0,2335,4.0,0,2335
0,2340,4.5,0,2340
0,2343,5.0,0,2343
0,2344,2.0,0,2344
0,2350,0.0,0,2350
0,2359,0.5,0,2359
0,2360,2.5,0,2360
0,2368,1.5,0,2368
0,2369,4.0,0,2369
0,2372,2.5,0,2372
0,2375,1.0,0,2375
0,2376,3.5,0,2376
0,2384,0.5,0,2384
0,2387,0.5,0,2387
0,2392,5.0,0,2392
0,2393,1.0,0,2393
0,2394,0.0,0,2394
0,2396,3.0,0,2396
0,2398,2.5,0,2398
0,2402,2.0,0,2402
0,2404,3.5,0,2404
0,2407,4.5,0,2407
0,2409,3.0,0,2409
0,2410,2.0,0,2410
0,2412,3.0,0,2412
0,2414,5.0,0,2414
0,2420,3.0,0,2420
0,2421,4.5,0,2421
0,2422,2.0,0,2422
0,2424,5.0,0,2424
0,2427,3.5,0,2427
0,2430,3.5,0,2430
0,2431,3.5,0,2431
0,2432,2.5,0,2432
0,2439,2.0,0,2439
0,2441,4.5,0,2441
0,2446,0.0,0,2446
0,2448,2.0,0,2448
0,2450,3.5,0,2450
0,2451,0.5,0,2451
0,2455,4.5,0,2455
0,2456,4.0,0,2456
0,2457,0.0,0,2457
0,2459,0.0,0,2459
0,2466,3.5,0,2466
0,2467,0.5,0,2467
0,2468,2.0,0,2468
0,2469,0.5,0,2469
0,2475,4.0,0,2475
0,2476,3.5,0,2476
0,2477,3.0,0,2477
0,2480,5.0,0,2480
0,2481,3.5,0,2481
0,2482,4.5,0,2482
0,2487,4.0,0,2487
0,2488,3.5,0,2488
0,2489,4.0,0,2489
0,2490,0.0,0,2490
0,2491,0.0,0,2491
0,2493,1.5,0,2493
0,2495,1.5,0,2495
0,2496,0.5,0,2496
0,2500,3.5,0,2500
0,2503,2.0,0,2503
0,2508,1.5,0,2508
0,2509,3.0,0,2509
0,2513,3.5,0,2513
0,2515,0.5,0,2515
0,2519,3.5,0,2519
0,2522,0.0,0,2522
0,2523,3.0,0,2523
0,2524,2.0,0,2524
0,2526,5.0,0,2526
0,2529,1.0,0,2529
0,2530,3.0,0,2530
0,2532,1.0,0,2532
0,2536,3.5,0,2536
